ID interactor A	ID interactor B	Alt. ID interactor A	Alt. ID interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Processing Status	
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25650N|refseq:NP_502359|uniprotkb:Q19872	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42792E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27358N|uniprotkb:O16370	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42793E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26475N|refseq:NP_493187|uniprotkb:O01700	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42794E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-27493N|refseq:NP_509642|uniprotkb:Q09560	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42795E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26170N|refseq:NP_498473|uniprotkb:P41886	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42796E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25729N|refseq:NP_741902|uniprotkb:Q17599	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42797E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26679N|refseq:NP_508105|uniprotkb:O17352	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42798E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25066N|refseq:NP_508497|uniprotkb:Q20712	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42799E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24520N|refseq:NP_491236|uniprotkb:O01580	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42800E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25881N|refseq:NP_490676|uniprotkb:O01802	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42801E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25300N|refseq:NP_494661|uniprotkb:Q9TZ84	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42802E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26869N|refseq:NP_496470|uniprotkb:Q9XVW8	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42803E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26696N|refseq:NP_501196|uniprotkb:Q20845	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42805E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25999N|uniprotkb:Q10128	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42806E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25896N|refseq:NP_510034|uniprotkb:Q20956	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42807E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-27221N|refseq:NP_741103|uniprotkb:Q9N5N7	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42808E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24326N|uniprotkb:Q94392	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42809E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25973N|refseq:NP_500090|uniprotkb:O61218	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42810E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27426N|refseq:NP_501860	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42811E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-24430N|uniprotkb:Q9GYN4	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42812E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27153N|refseq:NP_491629|uniprotkb:Q95ZL6	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42813E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26765N|uniprotkb:Q09417	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42815E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27214N|refseq:NP_506630|uniprotkb:Q9U393	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42816E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	-	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42818E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25547N|refseq:NP_495656|uniprotkb:P45972	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42819E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-24659N|refseq:NP_495646|uniprotkb:P45962	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42820E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-24949N|refseq:NP_500308|uniprotkb:O61858	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42821E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26451N|refseq:NP_493425|uniprotkb:Q9XUM0	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42822E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25576N|refseq:NP_509050|uniprotkb:Q23179	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42823E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26450N|refseq:NP_510648|uniprotkb:O02365	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42824E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24739N|refseq:NP_505688|uniprotkb:O62422	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42825E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25338N|refseq:NP_499853|uniprotkb:Q9N2L3	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42826E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25441N|refseq:NP_505822|uniprotkb:Q9XWZ5	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42828E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25986N|refseq:NP_493685|uniprotkb:Q8IAA7	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42829E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24495N|refseq:NP_502660|uniprotkb:O62479	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42830E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24828N|refseq:NP_496724|uniprotkb:Q9U2E9	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42831E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24652N|refseq:NP_497059|uniprotkb:Q9XWJ0	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42832E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26992N|uniprotkb:O18250	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42833E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25774N|refseq:NP_502786|uniprotkb:Q9U203	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42834E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25823N|refseq:NP_499497|uniprotkb:Q95Q08	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42835E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-26388N|uniprotkb:Q9N4B6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42836E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26550N|refseq:NP_499106|uniprotkb:P34604	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42837E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25978N|refseq:NP_498684|uniprotkb:P34611	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42838E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	DIP-25929N|refseq:NP_499022|uniprotkb:P34643	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42839E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26387N|refseq:NP_493477|uniprotkb:O18302	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42840E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24867N|refseq:NP_496183|uniprotkb:Q09384	DIP-27038N|refseq:NP_001022316|uniprotkb:Q22227	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42841E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25939N|refseq:NP_741281|uniprotkb:P54216	DIP-25939N|refseq:NP_741281|uniprotkb:P54216	-	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42842E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24557N|refseq:NP_502080|uniprotkb:Q22235	DIP-27342N|refseq:NP_494893|uniprotkb:Q21746	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42843E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27454N|refseq:NP_496557|uniprotkb:Q9XXJ0	DIP-25111N|refseq:NP_499152|uniprotkb:P34563	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42849E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27457N|refseq:NP_502379|uniprotkb:Q18171	DIP-27096N|refseq:NP_504635|uniprotkb:O16519	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42853E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25943N|refseq:NP_500630	DIP-27096N|refseq:NP_504635|uniprotkb:O16519	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42854E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749	DIP-27096N|refseq:NP_504635|uniprotkb:O16519	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42855E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27096N|refseq:NP_504635|uniprotkb:O16519	DIP-26766N|refseq:NP_507060|uniprotkb:O45521	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42856E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27096N|refseq:NP_504635|uniprotkb:O16519	DIP-24817N|refseq:NP_001041163|uniprotkb:Q9XUQ4	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42857E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24700N|uniprotkb:O02174	DIP-27096N|refseq:NP_504635|uniprotkb:O16519	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42858E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24651N|refseq:NP_507529|uniprotkb:Q9GRY9	DIP-27096N|refseq:NP_504635|uniprotkb:O16519	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42859E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27096N|refseq:NP_504635|uniprotkb:O16519	DIP-26043N|refseq:NP_499486|uniprotkb:Q95Q01	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42860E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26935N|refseq:NP_506835|uniprotkb:O45764	DIP-26018N|refseq:NP_492766|uniprotkb:Q93572	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42861E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25463N|refseq:NP_741698|uniprotkb:Q9NES7	DIP-26935N|refseq:NP_506835|uniprotkb:O45764	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42863E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25451N|refseq:NP_503800|uniprotkb:Q9GUB8	DIP-25883N|refseq:NP_499277|uniprotkb:Q10046	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42864E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25905N|refseq:NP_493180|uniprotkb:Q9XVG7	DIP-26414N|refseq:NP_493193|uniprotkb:O02300	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42865E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26543N|refseq:NP_500339|uniprotkb:O44450	DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42866E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24627N|refseq:NP_741925|uniprotkb:Q93325	DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42868E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27293N|refseq:NP_506283|uniprotkb:Q20922	DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42870E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25537N|uniprotkb:Q21116	DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42871E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24696N|refseq:NP_496534|uniprotkb:Q21436	DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42872E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	DIP-27116N|refseq:NP_510086|uniprotkb:Q22544	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42873E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	DIP-25653N|refseq:NP_495247|uniprotkb:Q22756	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42874E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24960N|refseq:NP_490696|uniprotkb:Q9N3P9	DIP-26139N|refseq:NP_495889|uniprotkb:Q22306	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-42875E	dip-quality-status:	dip:0005(high throughput)		-
